Collection Site Name,Collection Site Type,Operator Type,Site ID,Service Partner,Address Line 1,Address Line 2,Address City,Address Postal / Zip Code,Community,Region/District,Service Area,Address Latitude,Address Longitude,Paints and Coatings,HHW/HSP,Alarms,Lights,Paints and Coatings2,Start Date - Paints and Coating,End Date - Paints and Coatings,Lights3,Lights - Start Date,Lights - End Date,Solvents,Solvents - Start Date,Solvents - End Date,Pesticides,Pesticides - Start Date,Pesticides - End Date,Fertilizers,Fertilizers - Start Date,Fertilizers - End Date,PaintShare,PaintShare - Start Date,PaintShare - End Date,Residential,Commercial,Industrial,Institutional
CC - Nedco (Burlington),Collection Site,Distributor,3592,Nedco,975 Fraser Dr.,,Burlington,L7L 4X8,Burlington,Halton Region,Zone 1,43.36775545,-79.78423748,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Cobourg),Collection Site,Distributor,3576,Nedco,50 Veronica St.,,Cobourg,K9A 0B8,Cobourg,Northumberland County,Zone 3,43.98092482,-78.17716067,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Hamilton),Collection Site,Distributor,3589,Nedco,515 Wilson St.,,Hamilton,L8L 1T4,Hamilton,Hamilton-Wentworth Region,Zone 8,43.25422268,-79.84746779,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Keaton),Collection Site,Distributor,3583,Nedco,5600 Keaton Cres,,Mississauga,L5R 3A3,Mississauga,Peel Region,Zone 1,43.61341479,-79.67656063,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Kingston),Collection Site,Distributor,3573,Nedco,1407 John Counter Blvd.,,Kingston,K7K 6A9,Kingston,Frontenac County,Zone 4,44.260665,-76.51824048,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Kitchener),Collection Site,Distributor,3593,Nedco,20 Steckle Place,,Kitchener,N2E 2C3,Kitchener,Waterloo Region,Zone 8,43.40355617,-80.45920593,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (London),Collection Site,Distributor,3591,Nedco,304 Adelaide St. South,,London,N5Z 3L2,London,Middlesex County,Zone 8,42.96109122,-81.21635609,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Markham),Collection Site,Distributor,3578,Nedco,560 Denison St.,,Markham,L3R 1B8,Markham,York Region,Zone 1,43.82369577,-79.34425503,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Newmarket),Collection Site,Distributor,3579,Nedco,120 Harry Walker Pkwy,,Newmarket,L3Y 7B2,Newmarket,York Region,Zone 1,44.07099655,-79.42544288,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (North Bay),Collection Site,Distributor,3584,Nedco,755 Wallace Rd.,,North Bay,P1A 0E7,North Bay,Nipissing District,Zone 6,46.31450329,-79.42433286,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Oakville),Collection Site,Distributor,3594,Nedco,2245 Wyecroft Rd,Unit 7&8,Oakville,L6L 5L7,Oakville,Halton Region,Zone 1,43.41533693,-79.72955544,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Oshawa),Collection Site,Distributor,3581,Nedco,555 Wentworth St. E,Units 8 - 10,Oshawa,L1H 3V8,Oshawa,Durham Region,Zone 1,43.87734131,-78.83232236,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Peterborough),Collection Site,Distributor,3577,Nedco,765 The Kingsway,,Peterborough,K9J 6W7,Peterborough,Peterborough County,Zone 3,44.2802479,-78.33721225,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Sault Ste. Marie),Collection Site,Distributor,3585,Nedco,80 White Oak Dr. E,,Sault Ste. Marie,P6B 4J8,Sault Ste. Marie,Algoma District,Zone 7,46.53788802,-84.33167991,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (St. Catharines),Collection Site,Distributor,3595,Nedco,128 Grantham Ave. S,,St. Catharines,L2P 3H2,St. Catharines,Niagara Region,Zone 8,43.16970977,-79.21978556,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Sudbury),Collection Site,Distributor,3586,Nedco,1785 Frobisher Street,Unit 2,Sudbury,P3A 6C8,Greater Sudbury,Sudbury Regional Municipality,Zone 6,46.50702518,-80.93393259,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Vaughan),Collection Site,Distributor,3582,Nedco,107 Whitmore Ave.,,Woodbridge,L4L 6E2,Vaughan,York Region,Zone 1,43.78496199,-79.55483432,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Nedco (Windsor),Collection Site,Distributor,3590,Nedco,3040 Deziel Dr.,,Windsor,N8W 5A5,Windsor,Essex County,Zone 9,42.28268519,-82.97112062,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Robertson Electric - Kingston,Collection Site,Distributor,4583,Robertson Electric Wholesale,1-105 Binnington Ct,,Kingston,K7M 8R7,Kingston,Frontenac County,Zone 4,44.26867294,-76.52755226,,,,1,,,,1,07/11/2024,,,,,,,,,,,,,,1,1,1,1
CC - Wesco Hamilton,Collection Site,Distributor,4473,Wesco Distribution Canada LP,1910 Barton St E,,Hamilton,L8H 2Y6,Hamilton,Hamilton-Wentworth Region,Zone 8,43.2435723,-79.78325535,,,,1,,,,1,01/01/2024,,,,,,,,,,,,,,1,1,1,1
CC - Wesco Kingston,Collection Site,Distributor,4472,Wesco Distribution Canada LP,640 Cataraqui Woods Dr,,Kingston,K7P 2Y5,Kingston,Frontenac County,Zone 4,44.26752353,-76.56782199,,,,1,,,,1,01/01/2024,,,,,,,,,,,,,,1,1,1,1
CC - Wesco Kitchener,Collection Site,Distributor,4474,Wesco Distribution Canada LP,10 Goodrich Dr,,Kitchener,N2C 0A6,Kitchener,Waterloo Region,Zone 8,43.41591789,-80.44164035,,,,1,,,,1,01/01/2024,,,,,,,,,,,,,,1,1,1,1
CC - Wesco London,Collection Site,Distributor,4282,Wesco Distribution Canada LP,554 First St.,,London,N5V 1Z3,London,Middlesex County,Zone 8,43.00541961,-81.19702602,,,,1,,,,1,01/01/2024,,,,,,,,,,,,,,1,1,1,1
CC - Wesco Mississauga,Collection Site,Distributor,4476,Wesco Distribution Canada LP,6170 Belgrave Rd,,Mississauga,L5R 4G8,Mississauga,Peel Region,Zone 1,43.61660173,-79.69716797,,,,1,,,,1,01/01/2024,,,,,,,,,,,,,,1,1,1,1
CC - Wesco Ottawa,Collection Site,Distributor,4471,Wesco Distribution Canada LP,1660 Comstock Rd Unit 103,,Ottawa,K1B 5L2,Ottawa,Ottawa-Carleton,Zone 5,45.41606867,-75.62023709,,,,1,,,,1,01/01/2024,,,,,,,,,,,,,,1,1,1,1
CC - Wesco Sarnia,Collection Site,Distributor,4283,Wesco Distribution Canada LP,567 Vidal Street South,,Sarnia,N7T 2V8,Sarnia,Lambton County,Zone 9,42.95499359,-82.41011031,,,,1,,,,1,01/01/2024,,,,,,,,,,,,,,1,1,1,1
CC - Wesco Sudbury,Collection Site,Distributor,4475,Wesco Distribution Canada LP,1010 Lorne St Unit 1A,,Sudbury,P3C 4R9,Sudbury - Territorial District,Sudbury District,Zone 6,46.47372284,-81.02267795,,,,1,,,,1,01/01/2024,,,,,,,,,,,,,,1,1,1,1
CC - Wesco Windsor,Collection Site,Distributor,4281,Wesco Distribution Canada LP,3250 Electricity Drive,,Windsor,N8W 5J1,Windsor,Essex County,Zone 9,42.28384223,-82.9653504,,,,1,,,,1,01/01/2024,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Barrie),Collection Site,Distributor,3596,Westburne,80 Morrow Road,,Barrie,P4N 3V8,Barrie,Simcoe County,Zone 2,44.362942,-79.704018,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Belleville),Collection Site,Distributor,3597,Westburne,291 Coleman Street,,Belleville,K8P 3H9,Belleville,Hastings County,Zone 4,44.167431,-77.38797,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Bracebridge),Collection Site,Distributor,3598,Westburne,440 Ecclestone Drive,#2,Bracebridge,P1L 1Z6,Bracebridge,Muskoka District,Zone 2,45.018074,-79.314468,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Brantford),Collection Site,Distributor,3599,Westburne,71 Craig St.,Unit 3 & 4,Brantford,N3R 7H9,Brantford,Brant County,Zone 8,43.159729,-80.251938,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Brockville),Collection Site,Distributor,3600,Westburne,1415 California Ave,Unit 6,Brockville,K6V 6E6,Brockville,Leeds and Grenville,Zone 4,44.622437,-75.6959,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Burlington),Collection Site,Distributor,3601,Westburne,975 Fraser Drive,Units 19 & 20,Burlington,L7L 4X8,Burlington,Halton Region,Zone 1,43.367405,-79.783463,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Cambridge),Collection Site,Distributor,3602,Westburne,543 Conestoga Blvd,,Cambridge,N1R 6T4,Cambridge,Waterloo Region,Zone 8,43.401524,-80.31842,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Cobourg),Collection Site,Distributor,3603,Westburne,429 William St,Building #2,Cobourg,K9A 3A4,Cobourg,Northumberland County,Zone 3,43.961639,-78.180092,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Collingwood),Collection Site,Distributor,3604,Westburne,100 High Street,#1,Collingwood,L9Y 4K2,Collingwood,Simcoe County,Zone 2,44.493404,-80.233635,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Cornwall),Collection Site,Distributor,3605,Westburne,850 Boundary Rd,9A,Cornwall,K6H 7P6,North Glengarry,"Stormont, Dundas and Glengarry",Zone 5,45.048416,-74.677261,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Courtney Park),Collection Site,Distributor,3606,Westburne,1180 Courtney Park Drive East,,Mississauga,L5T 1P2,Mississauga,Peel Region,Zone 1,43.657307,-79.664543,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Guelph),Collection Site,Distributor,3607,Westburne,362 Silvercreek Pkwy. N.,,Guelph,N1H 1E7,Guelph,Wellington County,Zone 8,43.546909,-80.290977,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Hamilton),Collection Site,Distributor,3608,Westburne,120 Nebo Road,,Hamilton,L8W 2E4,Hamilton,Hamilton-Wentworth Region,Zone 8,43.194904,-79.837105,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Kenora),Collection Site,Distributor,4410,Westburne,1 Dennis St,Unit 4,Kenora,P9N 3X9,Kenora,Kenora District,Zone 7,49.78839122,-94.48998439,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Kingston),Collection Site,Distributor,3610,Westburne,1407 John Counter Boulevard,Units 190-200,Kingston,K7K 6A9,Kingston,Frontenac County,Zone 4,44.260609,-76.518234,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Kitchener),Collection Site,Distributor,3611,Westburne,101 Webster Rd.,,Kitchener,N2C 2E7,Kitchener,Waterloo Region,Zone 8,43.416298,-80.446953,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Laird Road),Collection Site,Distributor,3612,Westburne,3495 Laird Road,#21,Mississauga,L5L 5S5,Mississauga,Peel Region,Zone 1,43.516206,-79.695762,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Lindsay),Collection Site,Distributor,3613,Westburne,46 Colborne st East,,Lindsay,K9V 1K5,Kawartha Lakes,Victoria County,Zone 3,44.363155,-78.730583,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Listowel),Collection Site,Distributor,3614,Westburne,430 Rocher Road,Building #1,Listowel,N4W 0B2,North Perth,Perth County,Zone 8,43.716076,-80.959702,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (London),Collection Site,Distributor,3615,Westburne,600 Little Simcoe Street,,London,N5Z 1P4,London,Middlesex County,Zone 8,42.983307,-81.227776,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Midland),Collection Site,Distributor,3616,Westburne,405 Cranston Cresent,Unit – B,Midland,L4R 4L1,Midland,Simcoe County,Zone 2,44.729946,-79.862907,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Newmarket),Collection Site,Distributor,3617,Westburne,110 Harry Walker Parkway,,Newmarket,L3Y 7B2,Newmarket,York Region,Zone 1,44.070545,-79.426056,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (North Bay),Collection Site,Distributor,3618,Westburne,825 Wallace Road,,North Bay,P1A 0E7,North Bay,Nipissing District,Zone 6,46.312996,-79.4245,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Orangeville),Collection Site,Distributor,3619,Westburne,48 Centennial Road,Units 11&12,Orangeville,L9W 3T4,Orangeville,Dufferin County,Zone 2,43.907772,-80.110474,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Oshawa),Collection Site,Distributor,3620,Westburne,600 Thornton Road S.,,Oshawa,L1J 6W7,Oshawa,Durham Region,Zone 1,43.875607,-78.887436,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Ottawa East),Collection Site,Distributor,3621,Westburne,1173-1175 Newmarket Street,,Ottawa,K1B 3V1,Ottawa,Ottawa-Carleton,Zone 5,45.410526,-75.621956,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Ottawa West),Collection Site,Distributor,3622,Westburne,1867 Merivale Road,,Ottawa,K2G 1E3,Ottawa,Ottawa-Carleton,Zone 5,45.334579,-75.72213,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Owen sound),Collection Site,Distributor,3623,Westburne,1170 2nd Avenue East,,Owen Sound,N4K 2H9,Owen Sound,Grey County,Zone 2,44.57156,-80.940956,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Parry Sound),Collection Site,Distributor,3624,Westburne,32 Joseph Street,,Parry Sound,P2A 2G4,Parry Sound,Parry Sound District,Zone 2,45.356876,-80.039093,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Pembroke),Collection Site,Distributor,3625,Westburne,935 Mackay Street,,Pembroke,K8B 1A2,Pembroke,Renfrew County,Zone 5,45.809788,-77.106117,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Peterborough),Collection Site,Distributor,3626,Westburne,700 Neal Dr,,Peterborough,K9J 6X7,Peterborough,Peterborough County,Zone 3,44.279041,-78.296501,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Sarnia),Collection Site,Distributor,3627,Westburne,1231 Confederation St.,,Sarnia,N7S 4M7,Sarnia,Lambton County,Zone 9,42.960743,-82.364235,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Sault Ste. Marie),Collection Site,Distributor,3628,Westburne,64 White Oak Drive E,,Sault Ste Marie,P6B 4J8,Sault Ste. Marie,Algoma District,Zone 7,46.537666,-84.332489,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Scarborough),Collection Site,Distributor,3629,Westburne,1210 Markham Road,,Toronto,M1H 3B3,Toronto,Toronto,Zone 1,43.777679,-79.233582,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Simcoe),Collection Site,Distributor,3630,Westburne,47 Park Road,,Simcoe,N3Y 4N5,Norfolk,Haldimand-Norfolk Region,Zone 8,42.845837,-80.327621,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Smiths Falls),Collection Site,Distributor,3631,Westburne,94 Cornelia St. West,,Smith Falls,K7A 4W7,Smiths Falls,Lanark County,Zone 5,44.906696,-76.030167,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (St. Catharines),Collection Site,Distributor,3632,Westburne,485 Eastchester Avenue East,,St Catharines,L2M 6S2,St. Catharines,Niagara Region,Zone 8,43.17078,-79.202103,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (St. Thomas),Collection Site,Distributor,3633,Westburne,6 Duckworth Ave,,St.Thomas,N5P 2A8,St. Thomas,Elgin County,Zone 8,42.788521,-81.173424,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Stoney Creek),Collection Site,Distributor,3634,Westburne,560 Arvin Ave,Unit 6,Stoney Creek,L8E 5P1,Hamilton,Hamilton-Wentworth Region,Zone 8,43.226402,-79.705505,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Stratford),Collection Site,Distributor,3635,Westburne,341 Lorne Ave E,,Stratford,N5A 6S4,Stratford,Perth County,Zone 8,43.352482,-80.981239,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Strathroy),Collection Site,Distributor,3636,Westburne,309 High Street E,,Strathroy,N7G 3Z4,Strathroy-Caradoc,Middlesex County,Zone 8,42.96043,-81.609367,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Sudbury),Collection Site,Distributor,3637,Westburne,878 Falconbridge Rd.,,Sudbury,P3A 4S4,Greater Sudbury,Sudbury Regional Municipality,Zone 6,46.515865,-80.923798,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Thunder Bay),Collection Site,Distributor,4404,Westburne,1231 Amber Dr,,Thunder Bay,P7B 6M4,Thunder Bay,Thunderbay District,Zone 7,48.4096377,-89.26259879,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Tillsonburg),Collection Site,Distributor,3638,Westburne,37 Tillson Street,Unit B,Tillsonburg,N4G  0B7,Tillsonburg,Oxford County,Zone 8,42.85598,-80.711853,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Timmins),Collection Site,Distributor,3639,Westburne,800 Birch Street South,,Timmins,P4N 7H1,Timmins,Cochrane District,Zone 7,48.459675,-81.332634,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
"CC - Westburne (Toronto, Horner Ave)",Collection Site,Distributor,3609,Westburne,75 Horner Ave,Unit #2,Toronto,M8Z 4X5,Toronto,Toronto,Zone 1,43.613056,-79.51545,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Vaughan),Collection Site,Distributor,3640,Westburne,676 Westburne Drive,,Vaughan,L4K 4V5,Vaughan,York Region,Zone 1,43.8367,-79.500931,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Waterloo),Collection Site,Distributor,3641,Westburne,75 Northland Road,,Waterloo,N2V 1Y8,Waterloo,Waterloo Region,Zone 8,43.507397,-80.531364,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC - Westburne (Woodstock),Collection Site,Distributor,3642,Westburne,80 Clarke St. S.,,Woodstock,N4S 8Y7,Woodstock,Oxford County,Zone 8,43.12989,-80.733925,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
CC- Guillevin International Co. (Concord),Collection Site,Distributor,5004,Guillevin International Co.,300 Edgeley Blvd,,Concord,L4K 3Y3,Vaughan,York Region,Zone 1,43.80016761,-79.53443201,,,,1,,,,1,01/01/2024,,,,,,,,,,,,,,1,1,1,1
Depot - Aberfoyle Waste Facility (Wellington),Collection Site,Municipal,3009,CORPORATION OF THE COUNTY OF WELLINGTON,6922 Concession Road #4,,Puslinch,N1H 6H9,Puslinch,Wellington County,Zone 8,43.470448,-80.216481,1,1,,,1,01/01/2023,,,,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
Depot - Anstruther Transfer Station,Collection Site,Regional District,1101,CORPORATION OF THE COUNTY OF PETERBOROUGH,400 Anstruther Lake Road,,Apsley,K0L 1A0,North Kawartha,Peterborough County,Zone 3,44.74,-78.12,1,1,,1,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
Depot - Barrie Environmental Centre,Collection Site,Municipal,1061,CORPORATION OF THE CITY OF BARRIE,272 Ferndale Drive N.,,Barrie,L4N 7X7,Barrie,Simcoe County,Zone 2,44.38,-79.72,1,1,,1,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
Depot - Battleford Recycling Community Centre,Collection Site,Regional District,1226,REGIONAL MUNICIPALITY OF PEEL,2255 Battleford Rd,,Mississauga,L5N 8P6,Mississauga,Peel Region,Zone 1,43.58,-79.73,1,1,,,1,01/01/2023,,,,,1,01/01/2023,,1,01/01/2023,,,,,1,05/01/2017,,1,,,
Depot - Bear Island First Nation,Collection Site,Municipal,4171,EPRA Ontario,Water Treatment Plant,,Bear Island,P0H 2H0,Nipissing - Territorial District,Nipissing District,Zone 6,47.063846,-79.789563,1,,,1,1,01/01/2023,,1,01/01/2023,,,,,,,,,,,,,,1,,,
Depot - Belmont 6th Line HHW,Collection Site,Regional District,1102,CORPORATION OF THE COUNTY OF PETERBOROUGH,900 6th Line Belmont,,Havelock,K0L 1Z0,Havelock-Belmont-Methuen,Peterborough County,Zone 3,44.4475784,-77.83670427,1,1,,1,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
Depot - Belwood Waste Facility (Wellington),Collection Site,Municipal,3011,CORPORATION OF THE COUNTY OF WELLINGTON,8585 Wellington Rd #19,,Belwood,N0B 1J0,Centre Wellington,Wellington County,Zone 8,43.783301,-80.335372,1,1,,,1,01/01/2023,,,,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
Depot - Bentinck Landfill (West Grey Mobile Depot),Collection Site,Municipal,4048,THE CORPORATION OF THE MUNICIPALITY OF WEST GREY,114079 Grey Road 3,,Ayton,N0G,West Grey,Grey County,Zone 2,44.001499,-80.915566,1,,,1,1,01/01/2023,,1,01/01/2023,,,,,,,,,,,,,,1,,,
Depot - Bermondsey Transfer Station,Collection Site,Municipal,1054,CITY OF TORONTO,188 Bermondsey Road,,Toronto,M4A 1Y1,Toronto,Toronto,Zone 1,43.72,-79.31,1,1,,1,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
Depot - Bewdley HHW,Collection Site,Municipal,1276,THE CORPORATION OF THE COUNTY OF NORTHUMBERLAND,7650 County Rd. 9,,Bewdley,K0L 1E0,Hamilton/Northumberland,Northumberland County,Zone 3,44.08,-78.28,1,1,,1,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
Depot - Biggars Lane Landfill,Collection Site,Municipal,4300,THE CORPORATION OF THE COUNTY OF BRANT,128 Biggars Lane,,Mount Pleasant,N0E 1K0,Brant,Brant County,Zone 8,43.0826,-80.3162,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,,,
Depot - Blue Mountains Waste Disposal Site,Collection Site,Municipal,1132,CORPORATION OF THE TOWN OF THE BLUE MOUNTAINS,788090 Grey County Road 13,,Clarksburg,N0H 1J0,The Blue Mountains,Grey County,Zone 2,44.52127723,-80.45961983,1,1,,1,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
Depot - Bobcaygeon Waste Transfer Station (Trent Lakes),Collection Site,Municipal,4675,The Corporation of the Municipality of Trent Lakes,42 Peterborough County Rd 36,,Bobcaygeon,K0M 1A0,Trent Lakes,Peterborough County,Zone 3,44.55404435,-78.53804347,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,,,
Depot - Bolton Community Recycling Centre,Collection Site,Regional District,1228,REGIONAL MUNICIPALITY OF PEEL,109 Industrial Road,,Bolton,L7E 1K5,Caledon,Peel Region,Zone 1,43.85,-79.7,1,1,,,1,01/01/2023,,,,,1,01/01/2023,,1,01/01/2023,,,,,1,05/01/2017,,1,,,
Depot - Bonnechere Valley Sand Road Landfill,Collection Site,Municipal,3162,THE CORPORATION OF THE TOWNSHIP OF BONNECHERE VALLEY,957 Sand Road,,Eganville,K0J 1T0,Bonnechere Valley,Renfrew County,Zone 5,45.510776,-77.172081,1,1,,1,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
Depot - Boyne Road North Dundas,Collection Site,Municipal,1358,TOWNSHIP OF NORTH DUNDAS,12620 Boyne Road,,North Dundas,K0C 2K0,North Dundas,"Stormont, Dundas and Glengarry",Zone 5,45.1,-75.32,1,1,,1,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
Depot - Bracebridge Brendar Environmental,Collection Site,Municipal,1161,DISTRICT MUNICIPALITY OF MUSKOKA,1122 Rosewarne Drive,,Bracebridge,P1L 1W9,Bracebridge,Muskoka District,Zone 2,45.06,-79.28,1,1,,,1,01/01/2023,,,,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
Depot - Bradford West Gwillimbury Transfer Station 16,Collection Site,Regional District,1279,THE CORPORATION OF THE COUNTY OF SIMCOE,2960 Line 12,,Bradford,L3Z 2A5,Bradford West Gwillimbury,Simcoe County,Zone 2,44.16,-79.6,1,1,,,1,01/01/2023,,,,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
Depot - Brampton Community Recycling Centre,Collection Site,Regional District,1227,REGIONAL MUNICIPALITY OF PEEL,395 Chrysler Drive,,Brampton,L6S 5Z5,Brampton,Peel Region,Zone 1,43.74,-79.71,1,1,,,1,01/01/2023,,,,,1,01/01/2023,,1,01/01/2023,,,,,1,05/01/2017,,1,,,
Depot - Brighton HHW,Collection Site,Municipal,1273,THE CORPORATION OF THE COUNTY OF NORTHUMBERLAND,1112 County Rd. 26,,Brighton,K0K 1H0,Brighton,Northumberland County,Zone 3,44.09,-77.73,1,1,,1,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
Depot - Brock Waste Disposal Site,Collection Site,Regional District,1212,REGIONAL MUNICIPALITY OF DURHAM,22480 Sideroad 17,,Cannington,L0E 1E0,Brock,Durham Region,Zone 1,44.34583,-79.14688,1,1,,1,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,1,01/01/2023,,,,,,,,1,,,
